Type,L,w,P,a,RL,Delta
5,4.781798196063413,27.715035292397626,52.71483816252647,3.3989261674932685,22.22980719838282,0.00024944285419126097
2,10.96481232832726,33.289220073443545,28.622430723999436,5.088685673194305,365.01005066169307,0.30073809799152806
5,8.1799225697254,40.87826647722984,84.29499931391071,4.24055760966409,56.18574585193932,0.002192129759113277
3,5.73040652323756,13.98007163225659,12.7408071695429,3.5834329024233966,4.77351419833196,0.00024973649220277346
4,8.408472699004628,37.68050657389936,95.56394617234216,6.263307949419172,158.4177554056486,0.012262922704241695
7,9.689096936041704,12.801058653075653,65.08279504893281,1.4983831103233234,60.89474559438331,0.001541646758890783
5,13.711335936529764,22.932494904053797,67.69767523110285,6.821619472817245,46.73096114791743,0.008104832399577221
5,14.98685639715692,30.388138437171225,40.470587432917014,3.7869746433621527,36.92097078425709,0.0028252300772343493
3,14.955561650942709,42.27755977484498,61.09594994322547,1.2878556913779087,55.83484583420239,0.02128871123255484
4,7.481335093745226,19.176725621698846,83.66202103676581,4.755955707703571,71.73375518836941,0.003911106741052778
6,11.37808632857886,14.570756933802432,33.616025774451984,3.727714713856037,103.61708141596442,0.006618023462885192
7,9.152998797527156,19.91251174317064,49.71672807176857,5.955618133460751,13.961970131167506,0.000992799456931083
2,9.53019778772162,0.400407033689143,9.509364771072947,0.9414936696165179,3.8159582266524468,0.0020643787081475245
1,8.273584492301305,24.816138564218942,40.36466944934778,5.467135689662033,40.36466944934778,0.019458171190949305
1,12.75779986036577,47.89151087376383,88.37620154580318,11.354396932608307,88.37620154580318,0.2555884330617476
7,7.767495515350868,16.842385072357636,56.94823881365918,6.4082006405241545,4.621598553514879,0.0006950116857558736
8,10.243029451898467,25.180996898680068,86.70799971584236,9.294582079212034,128.96484643067194,0.003609319977326648
7,9.514537588329663,41.644679744361476,12.508890983640352,1.5870692945398999,11.580867441590398,0.00028057607904586284
2,5.702878828022955,34.073005771263595,25.361562763856416,4.820985930906292,194.31422322004312,0.022525116207200917
1,14.165383206540373,41.84639164223118,99.54836107332198,0.9959925268683442,99.54836107332198,0.0034151892019821622
7,12.235705966603854,24.415482141292255,33.77191445622171,6.6604043015281365,14.64559263735668,0.0016110593962258043
1,12.443709592574411,2.819092692661579,36.93826475825851,6.286914247295021,36.93826475825851,0.03777034859252769
3,14.509347503955526,46.55451452540074,78.93793256035771,10.171853805998522,23.598082885323667,0.025116444574282998
2,9.571393207844965,32.02416465711061,25.94491710680763,1.2077555149934622,306.51587208597726,0.16798034149266727
3,13.031225880198095,7.43166077889425,45.615874111982244,6.425982019340194,23.121690561261094,0.010514789597523269
5,12.468487250424566,17.54878119630457,40.465374164855014,5.041180181098576,31.880327117628656,0.003049164385694329
1,13.498766815175115,38.58914695341739,41.79074837954094,9.767244794267874,41.79074837954094,0.102092129181519
5,3.560217838791285,38.97658409119665,25.25860066847242,2.836352300033726,7.597239022233659,3.723557874198031e-05
3,4.263181949765103,28.634140792834472,50.05808894482987,3.4959371141664404,9.008954033729529,0.00040402164998246283
1,10.567064367702521,22.479945300386866,18.863224642407484,5.358639436772886,18.863224642407484,0.011890541585043095
6,9.883534295314893,41.076778894484306,2.8570917724010436,6.10571080288133,253.73984559043916,0.010622207123749025
7,11.64739548796458,25.01525781772574,89.40995361061593,10.225060285329892,3.674301123168391,0.0036790959292198272
8,6.297573729214807,36.65765115532927,9.405982022858872,5.707218607746048,115.4271304452612,0.0007507519292650835
8,4.777209583525529,37.315690628453844,0.8354704172138572,0.9637501701334056,89.13243744306175,0.0002530622955657942
3,14.190433029626687,24.405222355068883,63.044811565798994,10.087195918778042,18.229733364948043,0.018765712706669366
3,7.732093756207972,0.06422127634007069,12.015925873562194,4.106507959885087,5.63427857323617,0.0005785985512114053
1,7.595248587499405,11.104109410449492,82.46263528008929,4.538275277837407,82.46263528008929,0.02582618775426481
4,5.304195011615386,41.999911162197144,72.49127466244396,4.536602611866041,111.38785963740773,0.0021643878491383766
2,13.643305330594409,40.52182928078126,37.43059934063246,3.5224662808408325,552.8516894319196,0.8775006645504877
2,6.372886625341358,33.40097262562799,17.66823141763052,3.64660191851109,212.86061171925743,0.034433716569221645
1,13.973300753848061,42.03163224095626,84.76403295092551,10.401903288960398,84.76403295092551,0.24088770049360997
7,7.037404221810122,10.560412929397584,31.318205070363515,1.4845894125853443,27.7250000268391,0.00028425173931166935
1,13.087243473278303,23.643966110527252,3.9078686001955187,8.175461679623057,3.9078686001955187,0.00676630979377383
4,11.933031045759911,48.56099559427472,43.80336566976468,9.843916016262455,289.73993401974525,0.06410611354013841
5,4.107228054753153,36.475846428656105,34.72876661526746,2.7228667157705067,16.89334380839987,0.00011280444346815522
8,13.676248950859978,22.021728532802303,90.11776232173557,9.923515134654316,150.58732087143036,0.010031322099302888
4,3.4914183857937573,26.365983979992986,88.63686470955409,2.8074004455235815,46.02734061364559,0.00025507056635693296
3,3.5261622299595587,16.331095287400437,62.33144337590575,0.3550843603169268,56.05467014332023,0.0002846707321926687
6,13.72767202109315,48.717472826201536,4.626191733999995,5.081938548414954,417.98593040913295,0.04688583130720532
5,4.976612963315771,34.457167849016884,51.45711162678005,1.1453116862950468,47.682666910131225,0.00011361484026119732
1,11.225286268455497,38.950269696201886,2.0052709784008527,9.55746260660967,2.0052709784008527,0.003681505576134776
3,12.747807992569427,37.62046166060046,75.33129318792571,8.855810544587847,22.999185507928594,0.01625588919667566
5,11.65544722768592,7.821345941080954,84.99374914047237,8.200429247194014,36.68504491817701,0.005912393812789834
7,12.334532466442527,25.017918019219508,35.75133284272369,3.6964627840377626,28.043272652503404,0.0017471455657677817
8,11.717960956049073,41.78915354273006,41.516358660410404,8.652436288179105,244.8418348000253,0.010259130183504333
8,9.736269890272055,44.14182453390396,52.78121082956208,5.02261883579764,214.8883585555607,0.00516487096989719
2,14.211237497566522,26.13653390284273,29.15881281611573,4.124234128871095,371.43249065649724,0.6662781943459781
8,14.250604048888063,26.493781275910305,61.49030145669361,6.899875159592907,188.77619336042108,0.01422708153036761
5,8.990914890297297,13.61428303540671,16.939649963157855,5.473101866670772,9.434470457607553,0.0006017051865615323
8,13.054096570866221,3.617862887066331,88.11051483565659,3.6681426658919984,23.613965753958382,0.001367975023855948
4,9.988746100902038,6.342196344629858,46.1925204205735,8.094006464959243,31.675294504288328,0.004110478338434973
8,7.127755635796442,13.862920817459306,99.66832779346797,5.172692153223203,49.405755992622694,0.0004659128957847717
3,9.724787445839313,34.741378966406295,79.5786731176502,3.463916916432967,51.23317831534944,0.007623700275013598
6,12.144392652468612,26.868959522192753,84.07850719391146,0.9725700812287684,203.94199662549642,0.015838838898449167
6,8.246064594722126,13.973472061482429,58.18652665047078,0.8230793732131068,72.01634576970567,0.0017508968110750305
7,5.6790648128323316,46.11538877417924,42.58931550366818,5.321123125271728,0.4862389996935037,0.0002031420875966748
2,7.8885873494296845,8.870473506059117,10.963628253518642,4.4202082458472,69.97550508334913,0.021469591221526235
2,4.676646803747449,4.806292586607574,42.457260718595556,4.1636701650710775,22.47733286303337,0.0014369065008646654
3,12.677951353262943,8.982265793206585,95.95942050277405,5.028663319858818,57.89746517329456,0.020368714766487196
2,4.050894755834859,31.692490936766198,91.46164545151915,0.9632489845193017,128.38294533509,0.005333843055790757
4,9.958010859373085,8.125782237855766,67.41976228649297,1.6940766373204657,40.45831388273432,0.005201928110050152
7,6.614775537526898,23.16955044023231,59.94305420276217,1.350380427269801,53.46854341181674,0.00045180702338957834
4,3.1647982569909394,46.070966743816385,12.862406043919206,1.427959735801381,72.90265762435881,0.00030089864547151084
4,4.53825687372554,21.267824813499182,24.72060737388768,3.283600051545441,48.25942607452664,0.0005873380744231313
6,14.536589641724582,30.133498047225256,55.947525945634624,0.9169785662293507,273.77393473888907,0.03646439090813701
8,4.052611700639572,19.57685498008146,71.33217295012723,2.607778314303915,39.6686957770011,6.87577536463589e-05
1,9.334008450735288,39.396546921888344,84.04003314893404,5.910560091819997,84.04003314893404,0.054048888279321416
7,9.046665561495281,35.438281617282726,24.894352479687278,3.093909012917611,18.15094362777418,0.00047999334577309886
2,5.757676097071981,37.47582075783903,63.055923434573835,4.172239510921174,215.77363739556375,0.025740684346714348
5,9.21861978763113,22.77508476096101,3.0824618699370254,7.755476442833711,0.7276923450211145,6.129612649133556e-05
4,6.441788966484374,14.68161958799371,39.95985116208679,5.264148621057395,47.28794753602937,0.0016459200059624505
5,3.292691917321161,29.071244743454354,54.89325244993376,0.8145736570011747,50.26952275805696,3.93308617309137e-05
4,10.242974965476751,46.69756692913592,20.341300219831503,1.8663186674551653,239.16100450190712,0.033466283260240086
6,4.974304468713749,11.67902171111796,26.347344569384823,0.41803121026802553,36.30938117988685,0.00019377833203458632
8,8.446423439951232,33.52702532530454,31.83520221360109,3.32034782021386,141.59172628974542,0.0022219035456852256
7,11.633519612039663,42.72843320163204,25.695229950846986,0.8006020802491104,25.346901959605106,0.0010535488156181725
1,7.982565080211968,30.754564368499416,48.118815147510254,3.700334326672819,48.118815147510254,0.011116908529542153
7,9.19135054230508,12.674687662859519,94.05373011029477,7.953731249922633,4.656561680496967,0.0019018785865498682
3,10.572410108544586,47.66185893906164,54.09862355280837,7.334507745514166,16.568224202423128,0.006659428894234416
6,8.419667946226054,42.83649732529487,94.40947859303645,2.9666829506475985,225.4181771614896,0.005833955332600319
1,7.708585211192656,20.260756164963933,12.55241812278759,6.030072798159507,12.55241812278759,0.006502460364360413
6,13.51872588946461,7.914312802954903,45.566082155309196,8.045390097383805,66.8696408666423,0.007163504713116707
6,13.062590484297516,23.554186474196264,41.11489323401387,3.4343004600921456,192.29918256450335,0.018584661149377697
5,3.8068876086244394,23.23447342225825,82.07358408157303,2.2958841089635764,46.29810130660633,0.00022167111812243563
3,13.397128834785075,1.6661599719754228,91.27873853865253,2.096999055865677,76.99124224771798,0.022863020091400958
2,11.375885657973509,39.51299519708469,29.575283462032942,5.643446379803335,449.49531536609186,0.4135812503243557
2,9.851898855911742,20.394130509849155,66.14478166131012,8.312174708762926,200.92091103729763,0.12007842686760768
7,3.663988645960153,9.906537091178851,0.9200897625379456,2.251640324510022,0.3047392208009535,1.1785861459371023e-06
6,7.495790628177945,9.146766064210626,43.00553451912743,7.016043224098757,42.8514020889038,0.0007825401912682564
1,3.1014179527495265,41.96039765197295,3.199446014432472,2.779372454055593,3.199446014432472,0.0001343877432016373
3,10.330321002202204,43.56323426350786,1.5447427733077945,4.567664250201651,0.8617178857083476,0.0001773888792450026
6,10.766667400774265,2.2384194344243435,5.404762734972657,4.9688964382427905,15.062698471172594,0.0008151470244378229
1,9.151006837590126,28.209739589937264,49.41576035518044,6.485189770603158,49.41576035518044,0.03631475481993099
7,7.729003782120382,15.830121741370645,40.0155272865399,1.4333124355216131,36.3975012669488,0.00048113602854820065
1,6.302833271173469,3.760101438140123,70.77839783624825,3.055050537728073,70.77839783624825,0.008727302846802933
7,11.47269737565637,24.522720425989235,25.769564818917967,9.71088195834156,1.6364845499159015,0.0010133803391222454
2,6.894649316771114,39.08435488831987,75.89957624907277,3.3148121425840125,269.4729207271943,0.055199061190302455
1,14.905106244345841,6.517583985739589,79.60685253969373,6.041006547431788,79.60685253969373,0.0936290072845461
7,12.66810454851245,33.45918260995715,73.24414591304492,5.561194890241232,43.29154229162003,0.0038777214720398653
7,3.028169686409438,12.239993650086294,68.05830929187672,0.4818980910067017,63.43614795462985,4.921421414032869e-05
3,10.722914672877842,5.403874683319415,43.62444483643173,9.916077115601043,3.2824881651265203,0.005602698219514834
6,3.9550577684645094,47.01985169727721,26.066638256210172,3.235284113526653,116.22889357960337,0.0003117897767313488
3,10.542528370546334,4.752012032580971,9.4953647418331,7.4363307504346405,2.7976665868479897,0.001158976830553715
7,10.160675881274605,16.860101758447637,26.25086042665441,1.622662893698952,24.45618103353987,0.0007171006434054873
7,7.216547601097304,49.91112253045253,88.88425117385317,0.674689237174739,86.69877722789364,0.0008699254479244189
8,10.692072687848416,45.06296038982816,16.39202620469449,4.204849281735379,240.90822400883835,0.007668423850769116
4,14.62579729780052,49.59464286598209,78.97617737346346,9.465111961303242,362.68059680733137,0.14774804809639278
2,14.402534470385163,3.16313359103374,60.30138633645882,1.4606970872754943,45.55714057929664,0.08506545803774711
3,12.91744382945976,45.68825016518993,87.99295636383737,12.268563747020881,4.420137415205265,0.019756336805338146
3,3.463098743257606,43.94405729564261,31.49332274589325,0.5751549617172543,26.26287967131183,0.00013625168289371412
4,13.774777257291026,6.425783422205821,2.6158342323419848,9.222181500291107,44.256867672239224,0.015061672762610612
5,8.044024670345987,44.75500145331222,98.26524114935692,5.01418484642736,52.89298590419673,0.002483298310279298
6,3.2271316861375614,1.7946375594466213,91.48578059207595,1.1837600650007798,3.6197073332642327,5.274882546654582e-06
1,12.089628608677236,36.58526363615758,70.91807037944046,2.784312059760207,70.91807037944046,0.015341091359227791
5,12.045367213036984,22.360687039689253,30.972922175133,5.83633074212264,21.827343552754744,0.002471140107376966
5,12.407430217174092,22.663088626292982,79.21899382752451,9.984998784294428,22.9053331245486,0.004754878084846885
1,11.242397924818919,45.66498558000169,60.858315463990834,6.226825162669428,60.858315463990834,0.0540767446307326
2,6.2779154444393415,10.475961215626606,45.532874980860214,5.446680473108273,65.7671987109298,0.010170346449514471
4,11.825239126706236,15.17481158945076,34.53439779263302,11.13879413986181,89.72288787398419,0.019318429555546506
8,9.821666425881835,18.186276056784212,75.65385834953067,2.7660652350626074,89.30976847936809,0.002203551877190316
8,11.088088277552533,2.824171200174103,67.28550378096911,8.967305693773095,15.657329789225969,0.0005558485787343227
4,5.6548538376802036,33.8536856329224,77.22402758932766,2.6910989571887196,95.7188220604752,0.0022537216552178294
7,6.264030884771876,36.147171219472355,20.619707925520224,1.7217842500195295,16.802507866564824,0.00013198146840514294
8,12.616224699242983,20.525241067417827,23.008449185747505,5.241712322611811,129.4755266563366,0.006770873622684856
5,3.1280674541860094,38.827873589261,82.16493338800724,0.3238555388594263,80.88944748359418,1.1203449321369144e-05
4,10.706515644032368,12.281578702440726,10.927944536815993,8.189904202197894,65.7464572555482,0.010506440456382906
6,12.326450968210226,13.452611437108148,81.18896435683168,6.5346291966795045,103.63934704618606,0.008416433557035547
7,14.756812017286316,13.413801022677834,4.097822224989045,10.101878311642682,0.9660085428190055,0.00034292529750878394
4,11.929520228572443,40.28964329791174,27.13881882367648,5.6599335975902205,240.31805736220312,0.053124409831559166
4,4.663830349359644,6.36559393733625,17.567229796858452,4.263858965051913,14.844025098324279,0.00019607340580345112
4,10.829816740873891,38.690037428451696,35.83625356578285,2.3270939168177285,209.5030075238418,0.03464913242726067
5,8.767776339748908,27.591436676708426,63.17748436527554,2.467310599271695,56.37691450500888,0.0010381756946382349
6,7.76073120562063,46.902692677696486,15.313480060440387,0.4568132662133307,227.4994941821458,0.0046108143317212845
7,7.000414057398753,22.45617069651254,57.0664578980789,3.094394721372327,33.47318817658485,0.0005098247056380716
2,11.585234439318485,3.4587095252708586,33.120830232852164,3.524794301007459,40.06996070776684,0.03894156613156262
2,10.314342117048763,29.259739269642694,36.973781087268875,5.027744504032852,301.7949610827413,0.20697438413632638
7,7.337583941982185,38.88401881374464,73.88013832681897,6.263861581065926,4.282996610466242,0.0007600737315112087
4,10.928728717309818,47.53031857899364,72.96784136472412,1.05835180323304,259.7229787985661,0.044142618559348965
4,5.876508938909336,18.63025517885399,23.034283210235117,3.2609109670288436,54.74043054634871,0.0014464558830821473
2,9.387652366177996,45.266091418804486,8.303875781018643,2.0835582929201144,424.9423302153694,0.2197257770714246
6,4.361546300478889,12.378225407089232,80.73456212003686,3.2131234317332,33.74262701923989,0.00012139187690769544
1,3.568987633681019,40.05857516476624,60.43807190828081,0.8161866889347098,60.43807190828081,0.00033184764959146696
2,5.369683004228197,31.33293195456705,68.47731582791985,0.8747085063970226,168.24791218907725,0.016280796410877676
6,14.684910984461922,33.168130547824646,40.82375193462987,4.440965282897552,304.41940288488576,0.04179993035731507
7,6.753128729061791,41.34035563905164,59.49534887808105,5.162794098667294,8.344497767777025,0.0004771631273670707
7,10.546861739083381,5.896933743711674,65.49411045673216,3.2164434677128853,50.93558042076213,0.0020009709422334045
8,4.29423917474771,13.115246569221977,83.88878991257744,0.33963540773454065,28.160002802014258,5.8071114071825675e-05
2,12.340462854545894,30.428579658698713,97.09047114498695,4.766443230082654,375.50275699476225,0.4410496631167964
8,4.602517074066614,15.528850777539366,61.57260534451727,3.09222976824146,35.73590042212877,9.073184241397793e-05
3,6.4545540400181345,6.013548156430343,70.35283401815305,4.0687600643154145,26.004487147132377,0.001970648138591652
6,9.613696034336806,35.43404192559525,11.44381635168481,3.123388796602777,212.907567712887,0.008202599959626791
3,6.851225259833285,12.612641692758519,53.42204099312473,5.422207485327071,11.142685174451918,0.0017895918104871332
8,13.747835034998122,5.279919801307048,70.6549802282827,6.868333575259282,36.29373321319468,0.0024558585824292515
2,7.619504671650686,20.114733903815935,78.32900924388665,6.983324241565682,153.26430894913597,0.042374176157631435
2,8.896887161192021,36.09884808992654,93.77416549348222,1.1755145010679577,321.1673781050886,0.141359724812146
6,3.6272240107391585,34.276931028131166,43.62144171200454,0.8172658828208704,77.70631702480465,0.00016079359012773114
4,10.810396743049688,9.94458514690087,24.031231029667445,6.955574369390146,53.752455441518734,0.008842233647972335
1,6.457825629328837,11.800396516185602,73.05146540263266,0.5572633113873481,73.05146540263266,0.00035571388901935066
1,13.419564217935935,14.735742342823437,0.18120338692516613,3.3741652719695794,0.18120338692516613,6.341061865457211e-05
2,6.465719639449075,7.4634006334623635,24.099625799591795,5.770738925580239,48.25625605285427,0.00815237689087264
2,6.963692250682541,0.9862873231587743,13.518305417143006,4.705205391757597,6.868201389227184,0.001449578530594453
2,5.487390270596826,18.889841195470574,31.6684356016926,3.619337554370236,103.65593078914435,0.01070463145699713
5,11.267999819862819,28.35061627100861,68.3592425221869,0.5922228392694385,68.08095792808665,0.00012093151253469199
1,14.243391046904346,18.86259928578477,66.4074121199834,3.982145906360193,66.4074121199834,0.03400315723324671
8,14.36211062001019,23.379447424938338,87.49394056026713,11.198788283131297,167.8891050758384,0.012952276054751593
7,12.129111700643401,0.7919035472437108,55.78101257354344,4.748732109200813,36.8251538029238,0.0025920427267910264
4,4.27350502277883,34.4322526132195,97.86540813379649,3.008308192398956,73.5732022440915,0.0007476719626643218
5,13.455323857453886,9.629081622926394,9.761876053514895,11.544886192454502,2.065071267667117,0.0005333048053870858
1,5.019125332056049,29.082566633650337,97.54505241349513,3.690627854798347,97.54505241349513,0.012585218153689588
3,9.301690221235557,10.149677959559861,45.186904465227784,7.136747435508152,10.517127586985351,0.0037881483086089148
5,4.332419076286314,22.138247843094728,25.325281696571622,3.7618790771173685,4.9737427064296975,4.2353031942806276e-05
6,10.549410943611202,7.632908227039187,71.01732665901606,6.958472282436906,50.32667848869198,0.00256195898410485
8,11.764965034581511,22.663084169086154,68.43286504552667,4.399186698105044,133.3151964125382,0.0056535385110853716
5,10.090463075691101,45.660298090708615,79.78023722086077,8.872664890577083,14.372657782123314,0.0015205169895170707
4,11.593785346508335,10.21193102849322,24.720511893063325,10.973284268308712,59.19746815884925,0.012012065138863241
8,6.02177642410958,49.051474455753805,61.370796954374725,4.601743159557141,147.68850622273578,0.000839826075208758
8,8.972255514573266,23.801035344005996,90.15056194513032,0.7291388922623467,106.77448530890551,0.0020083581427995613
3,3.1673882243029374,32.85594195306366,36.50939202318059,1.9015268473673324,14.591147653747472,0.00012084738609519507
7,3.7526660569735055,40.77438827900679,49.47542404357036,0.6393966010040595,45.6559254233617,6.808917277566894e-05
5,9.247864244809339,37.110050456056626,50.97355100039371,3.978442397537587,38.85202574130475,0.0016682608596165515
1,10.305575522164723,8.964811763002423,22.57630748750281,0.748450184257621,22.57630748750281,0.00031794204470326283
3,6.952536804410612,29.38977025331861,84.7296745535494,3.108805300607592,46.84306297837192,0.0029661574111850826
2,11.06734595368896,44.87643111884322,44.71605045306636,4.9057048500678935,496.66298835913085,0.4207966482522668
4,3.8509942972628344,9.468043789593139,77.132314321685,3.1088914602366775,18.230691319978988,0.00013556904732361556
3,14.473594276108429,34.91362967652732,20.777062943972837,0.9878558584237148,19.35898095559473,0.0065620888347006365
2,6.108421729240166,35.43383599827535,21.48546064249981,0.5271393553617439,216.44481376219755,0.030832890575019846
4,12.171068088289696,49.65770517950803,75.83026172105185,9.301972140295053,302.193655424004,0.07094310589576
7,8.721046506099938,13.533730298264468,2.9170668574074465,5.1854597749070335,1.0495767940813656,5.0387285912458765e-05
2,14.158302006006732,19.070767189167825,7.866205831425866,2.898010908997437,270.0096813504822,0.4789529684876306
7,8.939793536549532,6.546562606338874,69.62214361212725,2.1050210181686975,59.85954003862518,0.001295384312105384
6,11.540184712261032,10.546366805325597,67.25224042381393,7.8915610601525845,76.0668881104473,0.005069010651266445
5,13.370767227138685,23.2291382219623,74.43682043039907,8.122748664175175,41.57413600800953,0.008699645512164926
6,4.520552822810867,28.314807186204373,39.84004666094244,1.383904931255046,79.9991134705885,0.00032044174854591647
8,8.836465209901771,23.130963596686478,78.50718615635127,6.975681681923528,102.1979775468122,0.0018363133553371033
4,4.4990377288876005,1.3338381304436264,1.2425593793932266,3.7874221965590924,3.000494036547388,3.5578730962875654e-05
8,12.733951246549587,1.6412749409620064,46.78594626341599,8.04733535421302,10.449957540196872,0.0005619178779760495
6,14.54763579809132,41.70693302617926,48.97040318578551,10.711627927037622,379.2107949501516,0.05062292382754972
8,6.8070625973964,14.096477587578038,53.08590342884758,0.6569980225594811,47.97780267071955,0.0003940836007219004
1,14.996491653861973,42.165148307608064,36.177000577298,0.8894574687344604,36.177000577298,0.0010518176275511049
5,9.205450657359965,38.18052398070793,44.73324266661878,7.004226348311279,15.739228480392411,0.0013155414593487358
6,8.385980318167782,3.1428743736190476,47.605876950199686,5.621287123143119,16.472551649777017,0.0004212226032440774
1,11.922531235647535,29.036856989867594,38.81330810022493,2.428431893703101,38.81330810022493,0.00635925070277927
3,9.002777747109622,8.03015732148245,34.068542357480155,3.0751809517518005,22.431363760540094,0.0025894760926030917
8,10.95487502813479,42.62693704279835,25.79395067869006,5.393772978091012,233.48638406801277,0.007993787841321246
4,11.437126845113195,14.574206842126824,47.03715673848665,10.414892005422766,83.34352616016055,0.016235342845524987
5,4.075581279655415,47.961771766191106,71.56626520723114,3.0947674140955277,25.335562579508288,0.00018360336753424602
3,9.931937240635964,17.890663985130477,27.545791013817023,7.712048922835418,6.15676259269558,0.002811162268090198
5,8.988434074848975,46.5767524577631,58.33329099885175,4.804729397516232,37.786063975531796,0.002039971682902453
7,12.989984411831594,42.538924516633024,42.39305350296662,1.426635653292091,40.971370403674754,0.0024198551179709597
4,7.5595194271170305,22.42426140013169,98.06482195640496,2.761077683127259,84.75831984652304,0.004767642488766004
7,12.13530547620495,47.762138414367186,88.77243978933208,4.081937309526515,65.39727025224654,0.0041314173683495
3,12.12845767252674,7.493139944327582,57.18287711826909,3.3750856962302276,41.2701274643427,0.010627020061266047
8,13.894472123222888,20.954387683548298,78.33168902193613,4.050319380636603,145.57507776413343,0.010169086972841213
3,14.83030128493125,15.431632426197533,13.032394670232817,3.398720676012154,10.04570759134815,0.004427952083977498
3,3.5550982711354067,13.312284969700173,49.72024035565531,1.5213858783947276,28.442721204735463,0.00023271094876486275
5,8.401143223090312,1.1067225514748535,64.07102247272215,3.54976404887661,49.32934543199136,0.001544939575491222
6,11.967789906874636,2.6522940598514175,54.29263890997844,3.3995281933998016,19.83881129972084,0.0014745068345346647
4,11.269308977841888,28.253614151834682,85.86720549294962,1.7549504305921109,159.1993538088756,0.02966688442558005
8,6.341583490984152,44.82364286296477,63.62188286693448,4.487403962944634,142.1264367927735,0.0009439234762185242
5,14.339817426670116,7.080567530894966,64.2833390815738,5.646762572646322,51.293882701908906,0.007161395991584585
1,5.445312410292765,37.144940704921595,68.56030665448743,3.99141380684696,68.56030665448743,0.011236196976852564
6,12.642501321917132,49.780210090175295,25.266300217128233,5.601885412593819,393.3414824189711,0.03446339414145878
3,10.33628415718059,48.202706506574465,9.557444766260115,0.7265818529913985,8.885610882580742,0.0010994206354052209
8,8.323196415818245,8.555123920670093,87.32543566916726,5.696562252868764,35.60298837670113,0.0005345959430119985
2,9.270873843141715,39.097630848607594,15.56479927615908,3.7338172841706054,362.46920316316675,0.18051493707098443
5,5.975189397669686,46.389573968765774,93.21339153982831,4.173835769698859,40.874874464827435,0.0008822416126790512
4,4.640824832750823,38.20184115837359,1.8037909504644456,4.134176561110738,88.64402655229132,0.0011536492396279577
4,12.72363958947999,6.751906834027372,46.86516369963852,11.384100101793157,42.95441454895558,0.01152074755569214
3,6.450600473105318,16.654356566923852,42.654569861007595,1.1312225851875701,35.17436503520718,0.001192599892960351
1,6.793258655290748,21.224641633826757,30.932422435822293,2.0554500065453483,30.932422435822293,0.001995604761185848
2,10.981442137363388,34.54267521699067,78.69686484367422,1.698978499761074,379.3283891651194,0.313959404601689
4,13.991316047448628,14.396704704660952,18.55259752577192,8.90563797706494,100.71442278235097,0.03591750399322023
8,13.28631544304167,2.41979409728828,14.851742425711745,5.6144106549122785,16.075073841891175,0.0009818280375716395
5,14.079594099239154,22.865830494641017,84.61938661543734,6.4356575749444085,62.14042419887604,0.010315484380811639
6,12.526119514414335,33.06801968306529,10.779224736554127,6.1230608691800485,258.8837291594259,0.02206193916310747
8,8.329356062104877,39.067810919760014,68.00460563742699,5.17787164712913,162.7048538588351,0.00244851950334083
7,4.1388949171929355,19.500803037378034,40.66058530460956,2.356151107675264,16.132449448061017,7.507504517290447e-05
2,6.88674663096455,6.812528254598893,88.75630718161914,3.2621565193323505,46.91615600570974,0.009577336679286048
4,10.940319620298038,40.847884369713114,12.757646891669294,9.008254118205718,223.44445540881895,0.03809766797727354
8,7.7766580881472525,25.681669196432548,80.30455246758798,3.0040084438921895,99.85878023677967,0.001223021375472346
4,4.386214801283786,48.4680622497888,95.96261537897311,1.6304555251626551,106.29566601478378,0.0011679493939906675
1,7.958333745633572,20.280969512772117,67.95518365726839,0.8784755721396706,67.95518365726839,0.0010049928012813476
7,6.458432326200466,12.849586765547377,66.4152765054482,2.760650751781692,40.38464990785623,0.00046592723852270163
1,10.873753102169307,44.09274004103414,48.52807171101983,5.848230746065381,48.52807171101983,0.037030390283082
2,8.853874048582572,15.729077327311364,20.208316500792368,8.033809797964864,139.2632695564306,0.06041108324874934
1,7.653171942356996,14.343343749139697,26.857960433296657,6.313535032580951,26.857960433296657,0.014850680753706453
5,6.216138006235168,16.44009022892268,65.93281279840014,1.9553809361540897,57.17274086587488,0.0004522157084639687
4,6.239683642265545,38.42105355586211,88.50153245472586,1.556017593551864,119.86760969556063,0.003791650844556661
1,12.655700368016127,6.8947471207288284,77.59768498152422,9.716897798738774,77.59768498152422,0.17248223307769808
7,11.04896640566128,42.36775269546834,0.9538954025544943,4.5588148967060995,0.6007282688224427,3.3506918599040435e-05
7,10.865441477922769,0.43345449225655197,92.75170157078246,1.1915170109310584,89.6501552338161,0.0030983665283349495
1,9.246246403698175,32.76915997317266,41.83630384287931,6.405224685551446,41.83630384287931,0.0305142856746845
7,12.879223837377266,43.96984966529422,48.771886831536946,7.953855383872902,15.943121432778181,0.0027133599262403707
3,5.998409583095152,32.012545747613814,87.74892417314881,2.5572326148320332,50.33993972427217,0.0019727811895842297
5,8.082486926898099,28.581830898706627,90.28766470629958,3.27369953450049,71.06925953275125,0.001856692623141654
6,14.49993223777664,4.885363769337925,1.499850037713668,2.8273420905389592,44.273402257680615,0.0058523472721995025
1,13.134258375763858,29.11787275319829,98.60674802096018,8.179830521179648,98.60674802096018,0.17166741202050834
4,10.253867787101514,13.851272443481216,86.23349164397315,3.12860922195542,71.01455815928946,0.009968947511454464
